event_url,page_url,speaker_or_title,description
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Аудитория 2,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Аудитория 4,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Открытие конференции,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,GOining forward: как улучшили наш язык за шесть версий,Дмитрий Матрёничев (MWS Cloud Platform)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,LLM-агент — это микросервис!,Виталий Московкин (Яндекс Еда)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Lightning Talks «Why Go Hides Its Spinlocks»,Alex Rios (Memed)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Lightning Talks «Flight Recorder: Go's Black Box for Production»,Alex Rios (Memed)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Код на волю: как компании выпускают internal в Open Source,Антон Зиновьев (Gaijin Entertainment)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Круговорот стека в программе,Нина Пакшина (Lenta Tech)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,От монолита к IDP: как масштабировать Go-разработку и не сойти с ума,Ленар Сафин (VK)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Платформа: нужна ли она, и что это, вообще, такое. Разговор с платформостроителями","Даниил Подольский (YADRO), Павел Соломин (Wildberries & Russ), Артем Арюткин (Авито), Григорий Петросян (CoreInfra), Георгий Зуйков (Яндекс)"
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Закрытие конференции,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Afterparty,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"GO NATS Together — проверили, как это работает","Сергей Соболев (Лаборатория Касперского), Алексей Соснов (Лаборатория Касперского)"
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Продакт — лучший друг разработчика, или Как продакт-менеджер влияет на архитектуру проекта и скорость разработки",Павел Погорельчук (Wildberries & Russ)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Saga на Go. Как написать свой оркестратор?,Георгий Бочаров (МТС Web Services (MWS))
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Мастер-класс «Сбор нефункциональных требований»,"Филипп Дельгядо (lekton.io), Даниил Подольский (YADRO)"
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"ИИ в разработке: эффект, риски, реальность, или Что под капотом мегахайпа",Константин Попандопуло (Umbrella IT)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Go для Kubernetes: мы строим платформу Deckhouse и контрибьютим в Open Source,Александр Синичкин (Флант)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Мутационное тестирование. Если в коде появится ошибка, заметят ли ее наши тесты?",Станислав Иванкевич (СберТех)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Тернарный оператор в Go. Социальный эксперимент против диктатуры if else,Дмитрий Буров (Lamoda Tech)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Game Hacking на Go: что может язык там, где его не ждут",Степан Работкин (Ozon)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Компиляция Go в динамическую либу, или Как мы ускорили выкатку фичи в 2 раза, но нам не понравилось",Михаил Кичигин (AvitoTech)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Охота на утечки горутин: новый профиль в Go,Арсений Самойлов (Независимый эксперт)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Внутреннее устройство профилировщика Go,Алексей Маркин (Независимый эксперт)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Как скрестить ужа с сусликом. Встраиваем интерпретатор Python в программу на Go,Александр Певзнер (Электронная Москва)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,💻 Мастер-класс «Создаем маркетплейс на Go с помощью AI»,"Виталий Московкин (Яндекс Еда), Михаил Фролов (Яндекс Еда)"
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Воркшоп «Сломай, чтобы починить: Secure Development Lifecycle (SDL) для Go»",Данила Артамонов (Лаборатория Касперского)
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Построим облако с нуля,Сергей Самойлов (МТС Web Services (MWS))
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,АКТИВНОСТИ ПАРТНЁРОВ,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Специальные секции
и пространства партнёров","Секция для тех, кому интересна архитектура Go-проектов и кто знает, что это всегда выбор между подходами, а не следование готовым решениям. Здесь обсуждаются честные истории из практики: решения, компромиссы и реальные задачи"
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Архитектура: решения,
компромиссы и практика","Секция для тех, кому интересна архитектура Go-проектов и кто знает, что это всегда выбор между подходами, а не следование готовым решениям. Здесь обсуждаются честные истории из практики: решения, компромиссы и реальные задачи"
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Партнер Продукта,"Deckhouse — это продуктовое направление компании «Флант». Развивает ведущую Kubernetes-платформу в России и набор инструментов для виртуализации, наблюдаемости, хранения секретов, управления разработкой и жизненным циклом ПО. С 2017 года продукты Deckhouse успешно внедрили более 260 компаний."
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,ПРОГРАММА,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Программа закрывает задачи, над которыми ты работаешь прямо сейчас",Каждый запрос закрыт конкретным докладом или мастер-классом из принятой программы
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,НЕТВОРКИНГ НА КОНФЕРЕНЦИИ,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Мы даем участникам инструмент для общения еще до события,Доступ к нетворк боту открывается сразу после оплаты участия в конференции
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,СКИДКИ НА УЧАСТИЕ,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Заботимся о том, чтобы конференция была доступна каждой IT-команде!","Мы создали специальные условия, которые учитывают специфику и бюджет вашего бизнеса."
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Для компаний
из регионов",
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Для небольших
ИТ-команд",
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,КАК ЭТО БЫЛО,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Почувствуй атмосферу и стань участником наших событий,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Golang Conf создана для решения реальных инженерных задач,"Расскажите, над какой рабочей проблемой вы работаете сейчас — и получите персональную скидку 15% на участие в конференции. Это поможет нам сделать конференцию максимально полезной именно для вас."
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Получи подарок,Ответь на пару вопросов и получи записи лучших докладов из закрытого доступа Golang Conf 2025
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,БУДЬТЕ В ЦЕНТРЕ СОБЫТИЙ,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Получайте полезные материалы и новости Golang Conf 2026,"Рассылаем только то, что помогает вам и вашей команде: анонсы докладов, чек-листы, разборы кейсов и важные обновления по программе и билетам."
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,По email,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,В соцсетях,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,ПРОГРАММНЫЙ КОМИТЕТ,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Благодаря работе этих людей вы видите на сцене крутых спикеров с интересными докладами,Даниил Подольский
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,ПАРТНЕРЫ,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,"Компании, которые делают конференцию возможной",
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Платиновый партнер,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Золотой партнер,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Золотой партнер,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Золотой партнер,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Золотой партнер,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Серебряный партнер,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Бронзовый партнер,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Партнер продукта,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Информационные партнеры,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Информационный партнер,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Информационный партнер,
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://golangconf.ru,https://golangconf.ru/mailto:speakers@ontico.ru,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702492,Целевая аудитория,
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702492,Тезисы,"A spinlock is the difference between pacing by the door versus taking a nap while waiting for a package. One burns CPU cycles. The other yields to the scheduler. Both have their place, but Go deliberately hides spinlocks from you."
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702492,Быть в курсе обновлений программы,
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702492,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702492,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702492,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702437,Целевая аудитория,
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702437,Тезисы,"Debugging production latency is an information problem. By the time you know something went wrong, the execution that caused it is gone. Traditional profiling asks you to predict when to look. FlightRecorder asks a better question: what if you were always looking?"
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702437,Быть в курсе обновлений программы,
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702437,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702437,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10702437,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10675728,Целевая аудитория,
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10675728,Тезисы,"Многие слышали про гейм-хакеров, реверсеров и читоделов, но мало кто рассматривает Go как инструмент для подобных низкоуровневых задач."
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10675728,Другие доклады секции,Доклад
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10675728,Быть в курсе обновлений программы,
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10675728,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10675728,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10675728,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10642187,Целевая аудитория,
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10642187,Тезисы,"Утечки горутин —  скрытая и опасная проблема в Go-приложениях. Легкие и «дешевые» горутины могут превращаться в долговечно работающие зомби, постепенно увеличивая потребление памяти и нагрузку на CPU. Реальные кейсы, такие как инцидент в Uber (×9 рост памяти и +16% CPU), показывают, насколько дорого обходятся такие ошибки в продакшене."
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10642187,Другие доклады секции,Язык и стандартная библиотека
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10642187,Быть в курсе обновлений программы,
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10642187,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10642187,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://golangconf.ru,https://golangconf.ru/2026/abstracts/id10642187,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10705694,Целевая аудитория,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10705694,Тезисы,"В задачах с пользовательскими данными датасет быстро теряет актуальность: появляются новые сценарии, фрод и неоднозначные кейсы, с которыми разметка не всегда справляется. На примере фотоконтроля курьеров покажу, как выстраивается процесс разметки и дообогащения данных и почему датасет становится ключевой частью ML-системы."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10705694,Другие доклады секции,Сбор Dataset
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10705694,Быть в курсе обновлений программы,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10705694,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10705694,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10705694,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://aiconf.ru,https://aiconf.ru/2026/abstracts,💻 Мастер-класс «Schema-Guided Reasoning на практике: архитектура и паттерны SGR Agent Core»,Росгосстрах
https://aiconf.ru,https://aiconf.ru/2026/abstracts,"💻 Мастер-класс «Смотри, как думает агент: Observability AI-агентов с Langfuse»",МТС Web Services (MWS)
https://aiconf.ru,https://aiconf.ru/2026/abstracts,"Мастер-класс «Движки инференса LLM в 2026: vLLM, SGLang, NVIDIA Dynamo — как запустить on‑prem-прод и не изобрести велосипед»",hh.ru
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Синтетические задачи в стиле Codeforces для претрейна GigaChat,Сбер
https://aiconf.ru,https://aiconf.ru/2026/abstracts,IT-ландшафт будущего: как китайские tech-гиганты и культура меняют мир,mtsepkov.org
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Наш путь в Machine Unlearning: от теории к практике,Raft
https://aiconf.ru,https://aiconf.ru/2026/abstracts,"Не NVIDIA единой, или Как строить архитектуру LLM-продукта",SIPKI Technologies
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Оптимизация железа,VK
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Оптимизация доставки данных в real-time-ранжировании на GPU,VK
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Сбор Dataset,МойОфис
https://aiconf.ru,https://aiconf.ru/2026/abstracts,"Панельная дискуссия «От хайпа к прибыли: как встроить ИИ в продукт, чтобы это работало»",МойОфис
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Разметка против реальности: как фрод выявляет слабые места датасета,Magnit OMNI
https://aiconf.ru,https://aiconf.ru/2026/abstracts,💻 Мастер-класс «Собираем датасет для ML в 2026 году»,Yandex Crowd Solutions
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Научный стрим,Университет ИТМО
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Как смотреть на табличные данные: подвыборки и метахарактеристики вместо отдельных объектов,Университет ИТМО
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Жизнь научной статьи по ИИ: от идеи до A*,Институт искусственного интеллекта AIRI
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Продуктизация AI-решений,Yandex Crowd Solutions
https://aiconf.ru,https://aiconf.ru/2026/abstracts,"Как мы внедрили LLM-судей в автоматизациях клиентского сервиса: подход, грабли, уроки",Yandex Crowd Solutions
https://aiconf.ru,https://aiconf.ru/2026/abstracts,"Групповая работа «AI для бизнеса без иллюзий. Откровенный разговор о том, как продавать, защищать и выращивать AI-продукты в реальном бизнесе»",Сбер/АБТ
https://aiconf.ru,https://aiconf.ru/2026/abstracts,От рутины к автономии: AI-помощник для управления облачной инфраструктурой,Cloud.ru
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Мастер-класс «Собираем реал-тайм ИИ-агента для SIP/VoIP за 2 часа — от транка до живого звонка»,Raft
https://aiconf.ru,https://aiconf.ru/2026/abstracts,AI-инструменты для жизни,Cloud.ru
https://aiconf.ru,https://aiconf.ru/2026/abstracts,ИИ в enterprise: на что вы тратите миллионы,Cloud.ru
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Китайский для AI-ресерчера и разработчика,OpenIPC
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Как мы разработали и внедрили систему проверки кода в научных статьях и дипломных работах,"Институт ИИ, Университет ИТМО"
https://aiconf.ru,https://aiconf.ru/2026/abstracts,💻 Мастер-класс «Поймать и обезвредить: 14 Unit-тестов для RAG и решения через Knowledge Graphs»,Raft
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Контент-маркетинг в эпоху ИИ: как мы делаем YouTube-ролики на 600+ тысяч просмотров,Скобеев и Партнеры
https://aiconf.ru,https://aiconf.ru/2026/abstracts,"ML-анализ видео в Crowd, или Как решать задачу трекинга без явного таргета",Яндекс
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Резерв,Авито
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Мультимодальная модерация объявлений Авито,Авито
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Быть в курсе обновлений программы,
https://aiconf.ru,https://aiconf.ru/2026/abstracts,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://aiconf.ru,https://aiconf.ru/2026/abstracts,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10812442,Целевая аудитория,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10812442,Тезисы,"Почему бюджеты на ИИ раздуваются быстрее, чем растет бизнес-эффект? И как это остановить до следующего бюджетного цикла?"
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10812442,Другие доклады секции,AI-инструменты для жизни
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10812442,Быть в курсе обновлений программы,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10812442,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10812442,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10812442,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10685919,Мнение Программного комитета о докладе,"Кто-то спросит: «Зачем ЭТО здесь?». У нас есть ответ! Технологический лидер в мире меняется прямо сейчас, и новая культура производства и исследований будет влиять на весь мир, начиная с самых технологичных отраслей (то есть с нас с вами). Неужели не стоит задуматься о том, как работают в Китае?"
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10685919,Целевая аудитория,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10685919,Тезисы,"Мир переходит от индустриального общества к цифровому, и этот переход совпадает со сменой лидера на Восток. Моя поездка по китайским компаниям (Baidu, Xiaomi, SenseTime и другим) позволила мне увидеть их устройство и культуру в действии. Я увидел, как совмещается свобода и инициатива с организацией команды в военный отряд, как без страхов и пренебрежения интегрировать ИИ в работу и повседневную жизнь, как эпоха перемен воспринимается как возможность, а не проклятие, как государство руководит через координацию, а не директивы. Я расскажу об этом и поразмышляю, как все это повлияет на мировую ИТ-индустрию. Надеюсь, что это поможет вам разобраться в происходящих изменениях, взять полезные практики и лучше проектировать личную траекторию жизни."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10685919,Другие доклады секции,LLM
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10685919,Быть в курсе обновлений программы,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10685919,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10685919,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10685919,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10704551,Мнение Программного комитета о докладе,"Доклад Даши — про то, как внедрить LLM-судей в свои пайплайны, и про все грабельки, которые на этом пути поджидают: с чего начать, как мерить качество и как читать трейсы. В конце — готовый чек-лист для запуска у себя."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10704551,Целевая аудитория,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10704551,Тезисы,"Автоматизации в клиентском сервисе — чат-боты и подсказки оператору — быстро развиваются, но их качество сложно мониторить: ручная разметка дорогая, а продуктовые метрики (AHT/CSAT) не позволяют найти инсайтов, обнаружить систематические проблемы."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10704551,Другие доклады секции,Продуктизация AI-решений
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10704551,Быть в курсе обновлений программы,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10704551,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10704551,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10704551,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10702972,Мнение Программного комитета о докладе,"AI беспощаден для всех индустрий и креативных в том числе. Денис расскажет, как устроен видео-продакшен за кадром, что важно для ютуба, как трансформируются процессы и как создать тот самый ролик, который наберет миллионы просмотров."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10702972,Целевая аудитория,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10702972,Тезисы,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10702972,Другие доклады секции,AI-инструменты для жизни
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10702972,Быть в курсе обновлений программы,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10702972,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10702972,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10702972,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10706991,Мнение Программного комитета о докладе,"Эволюция LLM-агентов: от классической архитектуры к SGR и progressive disclosure. Как оценивать качество решений, безопасно внедрять и измерять пользу. Реальный кейс агента облачной инфраструктуры, который помогает пользователям работать с инфраструктурой cloud.ru."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10706991,Целевая аудитория,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10706991,Тезисы,"В докладе разберем эволюцию нашей агентной системы «Гига-помощник», которая позволяет пользователям развертывать облачную инфраструктуру. Мы покажем честный срез в формате «было/стало» за полгода жизни проекта в продакшене."
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10706991,Другие доклады секции,Продуктизация AI-решений
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10706991,Быть в курсе обновлений программы,
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10706991,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://aiconf.ru,https://aiconf.ru/2026/abstracts/id10706991,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
